"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0032230","positive regulation of synaptic transmission, GABAergic",11,1,0.04,91,0.02226,0.03789,"CA2"
"GO:0035672","oligopeptide transmembrane transport",11,1,0.04,92,0.02226,0.03789,"CA2"
"GO:0003334","keratinocyte development",11,1,0.04,93,0.02226,0.03789,"CDSN"
"GO:0071803","positive regulation of podosome assembly",11,1,0.04,94,0.02226,0.03789,"LCP1"
"GO:1904181","positive regulation of membrane depolarization",11,1,0.04,95,0.02226,0.03789,"MLLT11"
"GO:0046479","glycosphingolipid catabolic process",11,1,0.04,96,0.02226,0.03789,"NEU1"
"GO:0002027","regulation of heart rate",89,2,0.31,97,0.01422,0.03892,"KCNH2,MYH6"
"GO:0030316","osteoclast differentiation",90,2,0.32,98,0.01453,0.03972,"CA2,FAM20C"
"GO:0036376","sodium ion export across plasma membrane",12,1,0.04,100,0.02426,0.04126,"ATP4A"
"GO:0007512","adult heart development",12,1,0.04,101,0.02426,0.04126,"MYH6"
"GO:0009143","nucleoside triphosphate catabolic process",12,1,0.04,102,0.02426,0.04126,"ENPP3"
"GO:0006857","oligopeptide transport",12,1,0.04,103,0.02426,0.04126,"CA2"
"GO:0031650","regulation of heat generation",12,1,0.04,104,0.02426,0.04126,"PTGS2"
"GO:0009313","oligosaccharide catabolic process",12,1,0.04,105,0.02426,0.04126,"NEU1"
"GO:0032429","regulation of phospholipase A2 activity",12,1,0.04,106,0.02426,0.04126,"NMUR2"
"GO:0007342","fusion of sperm to egg plasma membrane involved in single fertilization",12,1,0.04,107,0.02426,0.04126,"ROPN1B"
"GO:0010248","establishment or maintenance of transmembrane electrochemical gradient",12,1,0.04,108,0.02426,0.04126,"ATP4A"
"GO:0019377","glycolipid catabolic process",12,1,0.04,109,0.02426,0.04126,"NEU1"
"GO:0035435","phosphate ion transmembrane transport",12,1,0.04,110,0.02426,0.04126,"ADAMTS8"
"GO:0019233","sensory perception of pain",92,2,0.32,111,0.01514,0.04133,"NMUR2,PTGS2"
"GO:0098869","cellular oxidant detoxification",92,2,0.32,112,0.01514,0.04133,"GSR,PTGS2"
"GO:1990748","cellular detoxification",96,2,0.34,117,0.01641,0.04463,"GSR,PTGS2"
"GO:0030282","bone mineralization",96,2,0.34,118,0.01641,0.04463,"FAM20C,PTGS2"
"GO:0038065","collagen-activated signaling pathway",13,1,0.05,115,0.02626,0.04463,"DDR1"
"GO:0045683","negative regulation of epidermis development",13,1,0.05,116,0.02626,0.04463,"CDSN"
"GO:0007281","germ cell development",227,3,0.8,119,0.01101,0.04532,"RNF17,ROPN1B,YBX2"
"GO:0046514","ceramide catabolic process",14,1,0.05,120,0.02825,0.04798,"NEU1"
"GO:0032225","regulation of synaptic transmission, dopaminergic",14,1,0.05,121,0.02825,0.04798,"PTGS2"
"GO:0007216","G protein-coupled glutamate receptor signaling pathway",14,1,0.05,122,0.02825,0.04798,"GRM3"
"GO:0006883","cellular sodium ion homeostasis",14,1,0.05,123,0.02825,0.04798,"ATP4A"
"GO:0045986","negative regulation of smooth muscle contraction",14,1,0.05,124,0.02825,0.04798,"PTGS2"
"GO:0019372","lipoxygenase pathway",14,1,0.05,125,0.02825,0.04798,"PTGS2"
