"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0051651","maintenance of location in cell",89,2,0.24,71,0.01197,0.0248,"ATP2A1,CLMN"
"GO:0051561","positive regulation of mitochondrial calcium ion concentration",10,1,0.03,76,0.01853,0.02711,"ATP2A1"
"GO:0086103","G protein-coupled receptor signaling pathway involved in heart process",10,1,0.03,77,0.01853,0.02711,"PDE4D"
"GO:0045414","regulation of interleukin-8 biosynthetic process",10,1,0.03,78,0.01853,0.02711,"TLR9"
"GO:0072584","caveolin-mediated endocytosis",10,1,0.03,79,0.01853,0.02711,"MLC1"
"GO:0043129","surfactant homeostasis",10,1,0.03,80,0.01853,0.02711,"LPCAT1"
"GO:0032621","interleukin-18 production",10,1,0.03,81,0.01853,0.02711,"TLR9"
"GO:1990266","neutrophil migration",95,2,0.26,84,0.01355,0.02799,"PDE4D,PREX1"
"GO:0051657","maintenance of organelle location",11,1,0.03,86,0.02036,0.02978,"ATP2A1"
"GO:0045351","type I interferon biosynthetic process",11,1,0.03,87,0.02036,0.02978,"TLR9"
"GO:0034135","regulation of toll-like receptor 2 signaling pathway",11,1,0.03,88,0.02036,0.02978,"MFHAS1"
"GO:0010623","programmed cell death involved in cell development",11,1,0.03,89,0.02036,0.02978,"CASP2"
"GO:0045078","positive regulation of interferon-gamma biosynthetic process",11,1,0.03,90,0.02036,0.02978,"TLR9"
"GO:0042228","interleukin-8 biosynthetic process",11,1,0.03,91,0.02036,0.02978,"TLR9"
"GO:0060732","positive regulation of inositol phosphate biosynthetic process",11,1,0.03,92,0.02036,0.02978,"NTSR1"
"GO:0019637","organophosphate metabolic process",1106,7,3.03,94,0.0333,0.03003,"ACACB,LPCAT1,MYH7,NTSR1,PDE4D,PLCH2,TLR9"
"GO:0048871","multicellular organismal homeostasis",436,4,1.2,96,0.00847,0.03124,"ACACB,LPCAT1,NTSR1,TLR9"
"GO:0032754","positive regulation of interleukin-5 production",12,1,0.03,98,0.02219,0.03244,"PDE4D"
"GO:0015812","gamma-aminobutyric acid transport",12,1,0.03,99,0.02219,0.03244,"NTSR1"
"GO:0048875","chemical homeostasis within a tissue",12,1,0.03,100,0.02219,0.03244,"LPCAT1"
"GO:0010649","regulation of cell communication by electrical coupling",12,1,0.03,101,0.02219,0.03244,"PDE4D"
"GO:0071621","granulocyte chemotaxis",104,2,0.29,102,0.01608,0.03306,"PDE4D,PREX1"
"GO:0071397","cellular response to cholesterol",13,1,0.04,106,0.02402,0.0351,"MLC1"
"GO:0014048","regulation of glutamate secretion",13,1,0.04,107,0.02402,0.0351,"NTSR1"
"GO:0071872","cellular response to epinephrine stimulus",13,1,0.04,108,0.02402,0.0351,"PDE4D"
"GO:0032725","positive regulation of granulocyte macrophage colony-stimulating factor production",13,1,0.04,109,0.02402,0.0351,"TLR9"
"GO:0010919","regulation of inositol phosphate biosynthetic process",13,1,0.04,110,0.02402,0.0351,"NTSR1"
"GO:0045989","positive regulation of striated muscle contraction",13,1,0.04,111,0.02402,0.0351,"ATP2A1"
"GO:0051280","negative regulation of release of sequestered calcium ion into cytosol",13,1,0.04,112,0.02402,0.0351,"NTSR1"
"GO:0098712","L-glutamate import across plasma membrane",13,1,0.04,113,0.02402,0.0351,"NTSR1"
"GO:0051770","positive regulation of nitric-oxide synthase biosynthetic process",13,1,0.04,114,0.02402,0.0351,"TLR9"
"GO:0051775","response to redox state",13,1,0.04,115,0.02402,0.0351,"VASN"
"GO:1902001","fatty acid transmembrane transport",13,1,0.04,116,0.02402,0.0351,"ACACB"
"GO:0044262","cellular carbohydrate metabolic process",263,3,0.72,117,0.01278,0.03535,"ACACB,NDST4,NTSR1"
"GO:0051938","L-glutamate import",14,1,0.04,124,0.02585,0.03775,"NTSR1"
"GO:0007512","adult heart development",14,1,0.04,125,0.02585,0.03775,"MYH7"
"GO:0030240","skeletal muscle thin filament assembly",14,1,0.04,126,0.02585,0.03775,"ACTA1"
"GO:0009214","cyclic nucleotide catabolic process",14,1,0.04,127,0.02585,0.03775,"PDE4D"
"GO:0050961","detection of temperature stimulus involved in sensory perception",14,1,0.04,128,0.02585,0.03775,"NTSR1"
"GO:0050965","detection of temperature stimulus involved in sensory perception of pain",14,1,0.04,129,0.02585,0.03775,"NTSR1"
"GO:0014733","regulation of skeletal muscle adaptation",14,1,0.04,130,0.02585,0.03775,"MYH7"
"GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production",14,1,0.04,131,0.02585,0.03775,"TLR9"
"GO:0097530","granulocyte migration",116,2,0.32,134,0.01975,0.04033,"PDE4D,PREX1"
"GO:0032604","granulocyte macrophage colony-stimulating factor production",15,1,0.04,135,0.02767,0.04039,"TLR9"
"GO:0051284","positive regulation of sequestering of calcium ion",15,1,0.04,136,0.02767,0.04039,"NTSR1"
"GO:0036148","phosphatidylglycerol acyl-chain remodeling",15,1,0.04,137,0.02767,0.04039,"LPCAT1"
"GO:0003085","negative regulation of systemic arterial blood pressure",15,1,0.04,138,0.02767,0.04039,"NTSR1"
"GO:0032305","positive regulation of icosanoid secretion",15,1,0.04,139,0.02767,0.04039,"NTSR1"
"GO:0071071","regulation of phospholipid biosynthetic process",15,1,0.04,140,0.02767,0.04039,"LPCAT1"
"GO:0045072","regulation of interferon-gamma biosynthetic process",15,1,0.04,141,0.02767,0.04039,"TLR9"
"GO:0071786","endoplasmic reticulum tubular network organization",16,1,0.04,145,0.02949,0.04303,"REEP2"
"GO:0071871","response to epinephrine",16,1,0.04,146,0.02949,0.04303,"PDE4D"
"GO:0032780","negative regulation of ATPase activity",16,1,0.04,147,0.02949,0.04303,"TLR9"
"GO:0060080","inhibitory postsynaptic potential",16,1,0.04,148,0.02949,0.04303,"NTSR1"
"GO:2000193","positive regulation of fatty acid transport",16,1,0.04,149,0.02949,0.04303,"NTSR1"
"GO:0042095","interferon-gamma biosynthetic process",16,1,0.04,150,0.02949,0.04303,"TLR9"
"GO:0071545","inositol phosphate catabolic process",16,1,0.04,151,0.02949,0.04303,"NTSR1"
"GO:0032303","regulation of icosanoid secretion",16,1,0.04,152,0.02949,0.04303,"NTSR1"
"GO:0034134","toll-like receptor 2 signaling pathway",16,1,0.04,153,0.02949,0.04303,"MFHAS1"
"GO:0007379","segment specification",16,1,0.04,154,0.02949,0.04303,"RIPPLY1"
"GO:0014866","skeletal myofibril assembly",16,1,0.04,155,0.02949,0.04303,"ACTA1"
"GO:0055119","relaxation of cardiac muscle",16,1,0.04,156,0.02949,0.04303,"PDE4D"
"GO:0051957","positive regulation of amino acid transport",16,1,0.04,157,0.02949,0.04303,"NTSR1"
"GO:1905039","carboxylic acid transmembrane transport",124,2,0.34,160,0.02238,0.04548,"ACACB,NTSR1"
"GO:0010675","regulation of cellular carbohydrate metabolic process",124,2,0.34,161,0.02238,0.04548,"ACACB,NTSR1"
"GO:1903825","organic acid transmembrane transport",124,2,0.34,162,0.02238,0.04548,"ACACB,NTSR1"
"GO:0032634","interleukin-5 production",17,1,0.05,164,0.0313,0.04565,"PDE4D"
"GO:0036315","cellular response to sterol",17,1,0.05,165,0.0313,0.04565,"MLC1"
"GO:0032717","negative regulation of interleukin-8 production",17,1,0.05,166,0.0313,0.04565,"TLR9"
"GO:0010523","negative regulation of calcium ion transport into cytosol",17,1,0.05,167,0.0313,0.04565,"NTSR1"
"GO:0051767","nitric-oxide synthase biosynthetic process",17,1,0.05,168,0.0313,0.04565,"TLR9"
"GO:0051769","regulation of nitric-oxide synthase biosynthetic process",17,1,0.05,169,0.0313,0.04565,"TLR9"
"GO:0032674","regulation of interleukin-5 production",17,1,0.05,170,0.0313,0.04565,"PDE4D"
"GO:0007597","blood coagulation, intrinsic pathway",17,1,0.05,171,0.0313,0.04565,"KNG1"
"GO:0016048","detection of temperature stimulus",18,1,0.05,175,0.03311,0.04828,"NTSR1"
"GO:0031998","regulation of fatty acid beta-oxidation",18,1,0.05,176,0.03311,0.04828,"ACACB"
"GO:0030277","maintenance of gastrointestinal epithelium",18,1,0.05,177,0.03311,0.04828,"TLR9"
"GO:0007252","I-kappaB phosphorylation",18,1,0.05,178,0.03311,0.04828,"TLR9"
