"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0051769","regulation of nitric-oxide synthase biosynthetic process",17,1,0.04,129,0.02744,0.03515,"TLR9"
"GO:0032674","regulation of interleukin-5 production",17,1,0.04,130,0.02744,0.03515,"PDE4D"
"GO:0007597","blood coagulation, intrinsic pathway",17,1,0.04,131,0.02744,0.03515,"KNG1"
"GO:0051092","positive regulation of NF-kappaB transcription factor activity",142,2,0.3,132,0.0224,0.03577,"EDA,TLR9"
"GO:0006650","glycerophospholipid metabolic process",351,3,0.74,134,0.01913,0.037,"LPCAT1,PLCH2,TLR9"
"GO:0031998","regulation of fatty acid beta-oxidation",18,1,0.04,135,0.02903,0.03718,"ACACB"
"GO:0030277","maintenance of gastrointestinal epithelium",18,1,0.04,136,0.02903,0.03718,"TLR9"
"GO:0007252","I-kappaB phosphorylation",18,1,0.04,137,0.02903,0.03718,"TLR9"
"GO:0060438","trachea development",19,1,0.04,139,0.03062,0.0392,"EDA"
"GO:0050995","negative regulation of lipid catabolic process",19,1,0.04,140,0.03062,0.0392,"ACACB"
"GO:0034143","regulation of toll-like receptor 4 signaling pathway",19,1,0.04,141,0.03062,0.0392,"MFHAS1"
"GO:0007097","nuclear migration",20,1,0.04,143,0.03221,0.04123,"CLMN"
"GO:0045822","negative regulation of heart contraction",20,1,0.04,144,0.03221,0.04123,"PDE4D"
"GO:0034162","toll-like receptor 9 signaling pathway",20,1,0.04,145,0.03221,0.04123,"TLR9"
"GO:0007519","skeletal muscle tissue development",157,2,0.33,147,0.027,0.04291,"ACTA1,MYL3"
"GO:0010460","positive regulation of heart rate",21,1,0.04,148,0.03379,0.04324,"PDE4D"
"GO:0045922","negative regulation of fatty acid metabolic process",21,1,0.04,149,0.03379,0.04324,"ACACB"
"GO:0032332","positive regulation of chondrocyte differentiation",21,1,0.04,150,0.03379,0.04324,"GDF6"
"GO:0070723","response to cholesterol",21,1,0.04,151,0.03379,0.04324,"MLC1"
"GO:0043951","negative regulation of cAMP-mediated signaling",21,1,0.04,152,0.03379,0.04324,"PDE4D"
"GO:0010226","response to lithium ion",21,1,0.04,153,0.03379,0.04324,"ACTA1"
"GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway",22,1,0.05,155,0.03537,0.04526,"PDE4D"
"GO:0010884","positive regulation of lipid storage",22,1,0.05,156,0.03537,0.04526,"ACACB"
"GO:0032727","positive regulation of interferon-alpha production",22,1,0.05,157,0.03537,0.04526,"TLR9"
"GO:0032469","endoplasmic reticulum calcium ion homeostasis",22,1,0.05,158,0.03537,0.04526,"ATP2A1"
"GO:0051560","mitochondrial calcium ion homeostasis",23,1,0.05,162,0.03695,0.04726,"ATP2A1"
"GO:0046058","cAMP metabolic process",23,1,0.05,163,0.03695,0.04726,"PDE4D"
"GO:0003299","muscle hypertrophy in response to stress",23,1,0.05,164,0.03695,0.04726,"MYH7"
"GO:0014898","cardiac muscle hypertrophy in response to stress",23,1,0.05,165,0.03695,0.04726,"MYH7"
"GO:0014887","cardiac muscle adaptation",23,1,0.05,166,0.03695,0.04726,"MYH7"
"GO:0060538","skeletal muscle organ development",166,2,0.35,167,0.02992,0.04743,"ACTA1,MYL3"
"GO:0046890","regulation of lipid biosynthetic process",166,2,0.35,168,0.02992,0.04743,"ACACB,LPCAT1"
"GO:0086064","cell communication by electrical coupling involved in cardiac conduction",24,1,0.05,170,0.03853,0.04927,"PDE4D"
"GO:0071875","adrenergic receptor signaling pathway",24,1,0.05,171,0.03853,0.04927,"PDE4D"
"GO:0051647","nucleus localization",24,1,0.05,172,0.03853,0.04927,"CLMN"
"GO:0036151","phosphatidylcholine acyl-chain remodeling",24,1,0.05,173,0.03853,0.04927,"LPCAT1"
"GO:0010669","epithelial structure maintenance",24,1,0.05,174,0.03853,0.04927,"TLR9"
