"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0010469","regulation of signaling receptor activity",462,11,3.24,49,1.2e-05,4e-04,"CCL8,CXCL1,CXCL10,CXCL11,CXCL5,CXCL8,CXCL9,FGF2,GDF1,IL1B,IL32"
"GO:0006721","terpenoid metabolic process",93,5,0.65,51,0.00335,0.00049,"APOA1,CYP2E1,HMGCS2,RBP4,SDR16C5"
"GO:2001236","regulation of extrinsic apoptotic signaling pathway",149,6,1.04,53,0.01619,0.00063,"CYLD,FGB,FGG,ICAM1,IL1B,SIAH2"
"GO:0043950","positive regulation of cAMP-mediated signaling",25,3,0.18,55,0.00023,0.00069,"CXCL10,CXCL11,CXCL9"
"GO:0071356","cellular response to tumor necrosis factor",214,7,1.5,56,7.4e-05,0.00078,"ACOD1,APOA1,CCL8,CXCL8,CYLD,ICAM1,PCK1"
"GO:2000352","negative regulation of endothelial cell apoptotic process",27,3,0.19,57,0.00028,0.00087,"FGB,FGG,ICAM1"
"GO:0072378","blood coagulation, fibrin clot formation",27,3,0.19,58,0.00028,0.00087,"FGB,FGG,SERPINC1"
"GO:0045907","positive regulation of vasoconstriction",27,3,0.19,59,0.00028,0.00087,"FGB,FGG,ICAM1"
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading",34,3,0.24,67,0.00057,0.00171,"APOA1,FGB,FGG"
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors",34,3,0.24,68,0.00057,0.00171,"FGB,FGG,ICAM1"
"GO:0002224","toll-like receptor signaling pathway",123,5,0.86,69,0.00031,0.00174,"ACOD1,FGB,FGG,S100A8,S100A9"
"GO:0045429","positive regulation of nitric oxide biosynthetic process",35,3,0.25,70,0.00062,0.00186,"HBB,ICAM1,IL1B"
"GO:0006869","lipid transport",322,8,2.26,73,0.00015,0.00194,"ABCB11,APOA1,APOL4,ATP9B,IL1B,PON1,RBP4,SLC27A2"
"GO:0070741","response to interleukin-6",36,3,0.25,74,0.00067,0.00202,"FGG,ICAM1,PCK1"
"GO:0097190","apoptotic signaling pathway",565,11,3.96,76,0.0031,0.00206,"CD5,CEBPB,CYLD,FGB,FGG,ICAM1,IL1B,S100A8,S100A9,SIAH2,SSTR3"
"GO:0002523","leukocyte migration involved in inflammatory response",10,2,0.07,77,0.00099,0.00211,"S100A8,S100A9"
"GO:0031987","locomotion involved in locomotory behavior",10,2,0.07,78,0.00099,0.00211,"GHSR,VPS35"
"GO:0006570","tyrosine metabolic process",10,2,0.07,79,0.00099,0.00211,"HPD,TAT"
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol",38,3,0.27,81,0.00079,0.00237,"CXCL10,CXCL11,CXCL9"
"GO:0002526","acute inflammatory response",132,5,0.92,82,0.01595,0.00237,"CEBPB,ICAM1,IL1B,S100A8,SERPINC1"
"GO:0042737","drug catabolic process",133,5,0.93,84,0.01949,0.00244,"CYP2E1,HBB,HPD,PCK1,TAT"
"GO:0046395","carboxylic acid catabolic process",262,7,1.84,86,0.00641,0.00248,"FGF2,HPD,MAT1A,PCK1,PON1,SLC27A2,TAT"
"GO:0006559","L-phenylalanine catabolic process",11,2,0.08,88,0.00121,0.00257,"HPD,TAT"
"GO:0044650","adhesion of symbiont to host cell",11,2,0.08,89,0.00121,0.00257,"ICAM1,LRRC15"
"GO:0051384","response to glucocorticoid",137,5,0.96,95,0.01381,0.00278,"GHSR,ICAM1,PCK1,SSTR3,TAT"
"GO:0051238","sequestering of metal ion",12,2,0.08,99,0.00145,0.00307,"S100A8,S100A9"
"GO:0046165","alcohol biosynthetic process",142,5,0.99,100,6e-04,0.00324,"APOA1,FGF2,HMGCS2,IL1B,PCK1"
"GO:0045408","regulation of interleukin-6 biosynthetic process",13,2,0.09,103,0.00171,0.00361,"CEBPB,GHSR"
"GO:0046500","S-adenosylmethionine metabolic process",13,2,0.09,104,0.00171,0.00361,"GNMT,MAT1A"
"GO:0018119","peptidyl-cysteine S-nitrosylation",13,2,0.09,105,0.00171,0.00361,"S100A8,S100A9"
"GO:0046459","short-chain fatty acid metabolic process",13,2,0.09,106,0.00171,0.00361,"ACOD1,PCK1"
"GO:0031667","response to nutrient levels",445,9,3.12,117,0.00027,0.0041,"APOA1,CXCL10,GHSR,ICAM1,IL1B,PCK1,PON1,SERPINC1,SSTR3"
"GO:1905564","positive regulation of vascular endothelial cell proliferation",14,2,0.1,118,0.00198,0.00419,"FGF2,GHSR"
"GO:0031960","response to corticosteroid",153,5,1.07,120,0.01997,0.00446,"GHSR,ICAM1,PCK1,SSTR3,TAT"
"GO:0051186","cofactor metabolic process",537,10,3.76,121,0.00307,0.00449,"ALDOB,FMO2,GART,GNMT,GSTT2B,HBB,HMGCS2,MAT1A,SLC25A16,TAT"
"GO:2001233","regulation of apoptotic signaling pathway",376,8,2.63,129,0.02103,0.00498,"CYLD,FGB,FGG,ICAM1,IL1B,S100A8,S100A9,SIAH2"
"GO:0071346","cellular response to interferon-gamma",165,5,1.16,144,0.00117,0.00611,"ACOD1,CCL8,GBP5,HLA-DRA,ICAM1"
"GO:0006555","methionine metabolic process",17,2,0.12,145,0.00294,0.00618,"GNMT,MAT1A"
"GO:0042742","defense response to bacterium",171,5,1.2,154,0.00137,0.00709,"CEBPB,FGB,PPP1R11,S100A8,S100A9"
"GO:0050710","negative regulation of cytokine secretion",56,3,0.39,155,0.00244,0.00709,"APOA1,GHSR,PPP1R11"
"GO:0070527","platelet aggregation",56,3,0.39,156,0.00244,0.00709,"FGB,FGG,HBB"
"GO:0050708","regulation of protein secretion",402,8,2.82,158,0.02209,0.00736,"APOA1,FGB,FGG,GHSR,IL1B,PPP1R11,RBP4,VPS35"
"GO:0002438","acute inflammatory response to antigenic stimulus",19,2,0.13,160,0.00367,0.0077,"ICAM1,SERPINC1"
"GO:0032691","negative regulation of interleukin-1 beta production",19,2,0.13,161,0.00367,0.0077,"APOA1,GHSR"
"GO:1901739","regulation of myoblast fusion",19,2,0.13,162,0.00367,0.0077,"CXCL10,CXCL9"
"GO:0002687","positive regulation of leukocyte migration",111,4,0.78,163,0.00198,0.00771,"CCL8,CXCL10,CXCL8,ICAM1"
"GO:0006694","steroid biosynthetic process",177,5,1.24,166,0.0016,0.00816,"ABCB11,APOA1,HMGCS2,IL1B,SLC27A2"
"GO:0050729","positive regulation of inflammatory response",113,4,0.79,168,0.00211,0.00821,"GBP5,IL1B,S100A8,S100A9"
"GO:0042359","vitamin D metabolic process",20,2,0.14,171,0.00407,0.00851,"GC,IL1B"
"GO:0048520","positive regulation of behavior",20,2,0.14,172,0.00407,0.00851,"GHSR,VPS35"
"GO:0040017","positive regulation of locomotion",501,9,3.51,173,0.03333,0.00869,"CCL8,CXCL10,CXCL8,FGF2,ICAM1,IL1B,LRRC15,SEMA4G,VPS35"
"GO:0050728","negative regulation of inflammatory response",115,4,0.81,174,0.00225,0.00872,"ACOD1,APOA1,GHSR,VPS35"
"GO:1901654","response to ketone",180,5,1.26,175,0.03329,0.00874,"ACOD1,GHSR,ICAM1,NKX2-2,PCK1"
"GO:0009306","protein secretion",506,9,3.54,176,0.01789,0.00924,"APOA1,FGB,FGG,GBP5,GHSR,IL1B,PPP1R11,RBP4,VPS35"
"GO:0010035","response to inorganic substance",513,9,3.59,185,0.00076,0.01005,"CYP2E1,FGB,FGG,GART,HBB,ICAM1,PON1,S100A8,TAT"
"GO:0010818","T cell chemotaxis",22,2,0.15,192,0.00491,0.01026,"CXCL10,CXCL11"
"GO:0045940","positive regulation of steroid metabolic process",22,2,0.15,193,0.00491,0.01026,"APOA1,IL1B"
"GO:0045471","response to ethanol",122,4,0.85,195,0.00279,0.01067,"CYP2E1,ICAM1,RBP4,S100A8"
"GO:0006732","coenzyme metabolic process",346,7,2.42,196,0.01984,0.01099,"ALDOB,FMO2,GART,GNMT,HMGCS2,MAT1A,SLC25A16"
"GO:0031639","plasminogen activation",23,2,0.16,199,0.00537,0.01118,"FGB,FGG"
"GO:0006730","one-carbon metabolic process",24,2,0.17,204,0.00583,0.01215,"GNMT,MAT1A"
"GO:0070664","negative regulation of leukocyte proliferation",69,3,0.48,206,0.00441,0.01256,"CCL8,CEBPB,LST1"
"GO:0050832","defense response to fungus",25,2,0.18,214,0.00632,0.01314,"S100A8,S100A9"
"GO:0001580","detection of chemical stimulus involved in sensory perception of bitter taste",25,2,0.18,215,0.00632,0.01314,"AZGP1,TAS2R19"
"GO:0008285","negative regulation of cell proliferation",634,10,4.44,217,0.01564,0.01363,"AZGP1,CCL8,CEBPB,CXCL1,CXCL8,IL1B,LST1,NDRG2,RBP4,SSTR3"
"GO:0007267","cell-cell signaling",1471,18,10.3,218,0.00157,0.0139,"CCL8,CXCL10,CXCL11,CXCL5,CXCL9,CYLD,FGB,FGF2,FGG,GHSR,GJB1,IL1B,NDRG2,RBP4,S100A9,SIAH2,SSTR3,VPS35"
"GO:0051781","positive regulation of cell division",72,3,0.5,219,0.00497,0.01408,"CXCR5,FGF2,IL1B"
"GO:0048545","response to steroid hormone",367,7,2.57,223,0.02085,0.01479,"ACOD1,GHSR,ICAM1,NKX2-2,PCK1,SSTR3,TAT"
"GO:0046470","phosphatidylcholine metabolic process",74,3,0.52,226,0.00537,0.01515,"APOA1,LPCAT1,PON1"
"GO:0007186","G protein-coupled receptor signaling pathway",947,13,6.63,228,0.00053,0.01531,"APOA1,CCL8,CXCL1,CXCL10,CXCL11,CXCL5,CXCL8,CXCL9,CXCR5,GHSR,SSTR3,TAS2R19,VPS35"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade",209,5,1.46,236,0.00329,0.01587,"CCL8,FGB,FGF2,FGG,ICAM1"
"GO:0051289","protein homotetramerization",76,3,0.53,238,0.00578,0.01627,"GBP5,GNMT,MAT1A"
"GO:0042730","fibrinolysis",28,2,0.2,239,0.00789,0.01633,"FGB,FGG"
"GO:1905606","regulation of presynapse assembly",28,2,0.2,240,0.00789,0.01633,"LRFN4,VPS35"
"GO:0032602","chemokine production",77,3,0.54,245,0.006,0.01684,"IL1B,S100A8,S100A9"
"GO:0034698","response to gonadotropin",29,2,0.2,247,0.00845,0.01746,"GHSR,ICAM1"
"GO:0042572","retinol metabolic process",29,2,0.2,248,0.00845,0.01746,"RBP4,SDR16C5"
"GO:0051092","positive regulation of NF-kappaB transcription factor activity",142,4,0.99,253,0.0048,0.01774,"ICAM1,IL1B,S100A8,S100A9"
"GO:0071549","cellular response to dexamethasone stimulus",30,2,0.21,258,0.00903,0.01863,"ICAM1,PCK1"
"GO:0015850","organic hydroxy compound transport",219,5,1.53,261,0.00401,0.01902,"ABCB11,APOA1,GHSR,PON1,RBP4"
"GO:0045165","cell fate commitment",220,5,1.54,266,0.00409,0.01936,"CEBPB,CYLD,FGF2,GAS1,NKX2-2"
"GO:0010574","regulation of vascular endothelial growth factor production",31,2,0.22,268,0.00962,0.01982,"IL1B,NDRG2"
"GO:0045921","positive regulation of exocytosis",82,3,0.57,270,0.00714,0.01989,"CACNA1I,FGB,FGG"
"GO:0071354","cellular response to interleukin-6",32,2,0.22,276,0.01023,0.02105,"FGG,ICAM1"
"GO:0006882","cellular zinc ion homeostasis",32,2,0.22,277,0.01023,0.02105,"S100A8,S100A9"
"GO:0022600","digestive system process",84,3,0.59,278,0.00762,0.02118,"APOA1,GHSR,RBP4"
"GO:0016125","sterol metabolic process",151,4,1.06,279,0.00596,0.02169,"APOA1,EBPL,HMGCS2,PON1"
"GO:0090277","positive regulation of peptide hormone secretion",85,3,0.6,281,0.00788,0.02185,"FGB,FGG,RBP4"
"GO:0006656","phosphatidylcholine biosynthetic process",33,2,0.23,282,0.01086,0.0223,"APOA1,LPCAT1"
"GO:0044058","regulation of digestive system process",33,2,0.23,283,0.01086,0.0223,"APOA1,GHSR"
"GO:0001101","response to acid chemical",312,6,2.19,286,0.00382,0.02259,"CEBPB,CYP2E1,ICAM1,PCK1,PON1,RBP4"
"GO:0030212","hyaluronan metabolic process",34,2,0.24,287,0.0115,0.02359,"FGF2,IL1B"
"GO:0055069","zinc ion homeostasis",34,2,0.24,288,0.0115,0.02359,"S100A8,S100A9"
"GO:0006699","bile acid biosynthetic process",34,2,0.24,289,0.0115,0.02359,"ABCB11,SLC27A2"
"GO:0006641","triglyceride metabolic process",88,3,0.62,292,0.00866,0.02391,"APOA1,CYP2E1,PCK1"
"GO:1903539","protein localization to postsynaptic membrane",35,2,0.25,300,0.01216,0.02491,"GHSR,VPS35"
"GO:0045766","positive regulation of angiogenesis",158,4,1.11,301,0.00698,0.02511,"CXCL8,FGF2,GHSR,IL1B"
"GO:0032570","response to progesterone",36,2,0.25,303,0.01283,0.02625,"ACOD1,NKX2-2"
"GO:0051180","vitamin transport",36,2,0.25,304,0.01283,0.02625,"APOA1,GC"
"GO:0099175","regulation of postsynapse organization",93,3,0.65,313,0.01007,0.02758,"GHSR,LRFN4,VPS35"
"GO:1900744","regulation of p38MAPK cascade",38,2,0.27,319,0.01423,0.02903,"CYLD,IL1B"
"GO:0060043","regulation of cardiac muscle cell proliferation",38,2,0.27,320,0.01423,0.02903,"FGF2,RBP4"
"GO:0032368","regulation of lipid transport",96,3,0.67,324,0.01098,0.02992,"APOA1,IL1B,PON1"
"GO:0033344","cholesterol efflux",39,2,0.27,327,0.01496,0.03047,"APOA1,PON1"
"GO:0015748","organophosphate ester transport",98,3,0.69,332,0.0116,0.03153,"APOA1,ATP9B,GJB1"
"GO:0048878","chemical homeostasis",1048,13,7.34,335,0.01763,0.03188,"APOA1,CCL8,CXCL10,CXCL11,CXCL9,CXCR5,FGF2,ICAM1,LPCAT1,PCK1,RBP4,S100A8,S100A9"
"GO:0061028","establishment of endothelial barrier",40,2,0.28,336,0.0157,0.03192,"ICAM1,IL1B"
"GO:0006953","acute-phase response",40,2,0.28,337,0.0157,0.03192,"CEBPB,IL1B"
"GO:0006111","regulation of gluconeogenesis",40,2,0.28,338,0.0157,0.03192,"GNMT,SUPT20HL2"
"GO:1903672","positive regulation of sprouting angiogenesis",40,2,0.28,339,0.0157,0.03192,"FGF2,GHSR"
"GO:0050919","negative chemotaxis",41,2,0.29,346,0.01645,0.03341,"APOA1,SEMA4G"
"GO:0032371","regulation of sterol transport",42,2,0.29,349,0.01722,0.03492,"APOA1,PON1"
"GO:0032374","regulation of cholesterol transport",42,2,0.29,350,0.01722,0.03492,"APOA1,PON1"
"GO:0032480","negative regulation of type I interferon production",43,2,0.3,353,0.018,0.03646,"ACOD1,CYLD"
"GO:1903793","positive regulation of anion transport",44,2,0.31,356,0.0188,0.03803,"CEBPB,IL1B"
"GO:0050702","interleukin-1 beta secretion",44,2,0.31,357,0.0188,0.03803,"APOA1,GBP5"
"GO:0038066","p38MAPK cascade",44,2,0.31,358,0.0188,0.03803,"CYLD,IL1B"
"GO:0008206","bile acid metabolic process",44,2,0.31,359,0.0188,0.03803,"ABCB11,SLC27A2"
"GO:0045055","regulated exocytosis",752,10,5.27,361,0.00308,0.03839,"APOA1,CACNA1I,CXCL1,FGB,FGG,HBB,LPCAT1,S100A8,S100A9,SLC27A2"
"GO:0043200","response to amino acid",108,3,0.76,367,0.01506,0.04027,"CEBPB,ICAM1,PCK1"
"GO:1903037","regulation of leukocyte cell-cell adhesion",268,5,1.88,369,0.00926,0.04036,"CD5,CEBPB,CYLD,ICAM1,IL1B"
"GO:0046660","female sex differentiation",110,3,0.77,373,0.01581,0.04215,"CEBPB,ICAM1,RBP4"
"GO:0060038","cardiac muscle cell proliferation",47,2,0.33,376,0.02129,0.04287,"FGF2,RBP4"
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",111,3,0.78,377,0.01619,0.0431,"CXCL10,CXCL11,CXCL9"
"GO:0007566","embryo implantation",48,2,0.34,385,0.02215,0.04454,"ACOD1,IL1B"
"GO:0003158","endothelium development",113,3,0.79,389,0.01698,0.04505,"CXCL10,ICAM1,IL1B"
"GO:0002548","monocyte chemotaxis",49,2,0.34,393,0.02302,0.04622,"CCL8,CXCL10"
"GO:0097120","receptor localization to synapse",49,2,0.34,394,0.02302,0.04622,"GHSR,VPS35"
"GO:0051249","regulation of lymphocyte activation",371,6,2.6,396,0.00872,0.04642,"CD5,CEBPB,CYLD,HLA-DOA,IL1B,LST1"
"GO:0042119","neutrophil activation",470,7,3.29,400,0.00725,0.04739,"CXCL1,CXCL8,HBB,LPCAT1,S100A8,S100A9,SLC27A2"
"GO:0050920","regulation of chemotaxis",194,4,1.36,401,0.01405,0.04759,"CXCL10,CXCL8,FGF2,SEMA4G"
"GO:0050863","regulation of T cell activation",283,5,1.98,408,0.01153,0.04898,"CD5,CEBPB,CYLD,HLA-DOA,IL1B"
"GO:0050701","interleukin-1 secretion",51,2,0.36,412,0.0248,0.04967,"APOA1,GBP5"
"GO:0031102","neuron projection regeneration",51,2,0.36,413,0.0248,0.04967,"APOA1,MATN2"
