"GO.ID","Term","Annotated","Significant","Expected","Rank.in.p.value_classic","p.value_elim","p.value_classic","genes"
"GO:0045820","negative regulation of glycolytic process",12,1,0.03,43,0.02152,0.03314,"ACTN3"
"GO:0045591","positive regulation of regulatory T cell differentiation",12,1,0.03,44,0.02152,0.03314,"HLA-G"
"GO:0070486","leukocyte aggregation",12,1,0.03,45,0.02152,0.03314,"S100A8"
"GO:0072503","cellular divalent inorganic cation homeostasis",439,4,1.23,46,0.00775,0.03419,"ATP2A1,NPFF,PVALB,S100A8"
"GO:0051198","negative regulation of coenzyme metabolic process",13,1,0.04,48,0.02329,0.03585,"ACTN3"
"GO:0031033","myosin filament organization",13,1,0.04,49,0.02329,0.03585,"MYBPC2"
"GO:0030812","negative regulation of nucleotide catabolic process",13,1,0.04,50,0.02329,0.03585,"ACTN3"
"GO:0017014","protein nitrosylation",13,1,0.04,51,0.02329,0.03585,"S100A8"
"GO:0014889","muscle atrophy",13,1,0.04,52,0.02329,0.03585,"ACTN3"
"GO:0051238","sequestering of metal ion",13,1,0.04,53,0.02329,0.03585,"S100A8"
"GO:0032105","negative regulation of response to extracellular stimulus",13,1,0.04,54,0.02329,0.03585,"NPFF"
"GO:0032108","negative regulation of response to nutrient levels",13,1,0.04,55,0.02329,0.03585,"NPFF"
"GO:0018119","peptidyl-cysteine S-nitrosylation",13,1,0.04,56,0.02329,0.03585,"S100A8"
"GO:0045989","positive regulation of striated muscle contraction",13,1,0.04,57,0.02329,0.03585,"ATP2A1"
"GO:0046500","S-adenosylmethionine metabolic process",13,1,0.04,58,0.02329,0.03585,"MAT1A"
"GO:0070885","negative regulation of calcineurin-NFAT signaling cascade",13,1,0.04,59,0.02329,0.03585,"ACTN3"
"GO:0006089","lactate metabolic process",13,1,0.04,60,0.02329,0.03585,"ACTN3"
"GO:0106057","negative regulation of calcineurin-mediated signaling",13,1,0.04,61,0.02329,0.03585,"ACTN3"
"GO:0002483","antigen processing and presentation of endogenous peptide antigen",14,1,0.04,63,0.02506,0.03855,"HLA-G"
"GO:1900029","positive regulation of ruffle assembly",14,1,0.04,64,0.02506,0.03855,"FAM98A"
"GO:0000098","sulfur amino acid catabolic process",14,1,0.04,65,0.02506,0.03855,"MAT1A"
"GO:0014733","regulation of skeletal muscle adaptation",14,1,0.04,66,0.02506,0.03855,"ACTN3"
"GO:0014854","response to inactivity",14,1,0.04,67,0.02506,0.03855,"ACTN3"
"GO:0030240","skeletal muscle thin filament assembly",14,1,0.04,68,0.02506,0.03855,"MYBPC2"
"GO:2001170","negative regulation of ATP biosynthetic process",15,1,0.04,70,0.02683,0.04125,"ACTN3"
"GO:0002643","regulation of tolerance induction",15,1,0.04,71,0.02683,0.04125,"HLA-G"
"GO:0015669","gas transport",15,1,0.04,72,0.02683,0.04125,"HBQ1"
"GO:0032095","regulation of response to food",16,1,0.04,74,0.02859,0.04394,"NPFF"
"GO:0032098","regulation of appetite",16,1,0.04,75,0.02859,0.04394,"NPFF"
"GO:0014866","skeletal myofibril assembly",16,1,0.04,76,0.02859,0.04394,"MYBPC2"
"GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors",16,1,0.04,77,0.02859,0.04394,"ZSWIM2"
"GO:0006555","methionine metabolic process",17,1,0.05,78,0.03035,0.04663,"MAT1A"
"GO:0019883","antigen processing and presentation of endogenous antigen",17,1,0.05,79,0.03035,0.04663,"HLA-G"
"GO:0048739","cardiac muscle fiber development",17,1,0.05,80,0.03035,0.04663,"MYBPC2"
"GO:0035518","histone H2A monoubiquitination",17,1,0.05,81,0.03035,0.04663,"RYBP"
"GO:0030809","negative regulation of nucleotide biosynthetic process",17,1,0.05,82,0.03035,0.04663,"ACTN3"
"GO:0014874","response to stimulus involved in regulation of muscle adaptation",17,1,0.05,83,0.03035,0.04663,"ACTN3"
"GO:1900372","negative regulation of purine nucleotide biosynthetic process",17,1,0.05,84,0.03035,0.04663,"ACTN3"
"GO:0001906","cell killing",124,2,0.35,85,0.0211,0.04727,"DEFB4A,HLA-G"
"GO:0060048","cardiac muscle contraction",125,2,0.35,86,0.02141,0.04796,"TNNI2,TNNT3"
"GO:0002438","acute inflammatory response to antigenic stimulus",18,1,0.05,87,0.03211,0.0493,"NPFF"
"GO:0002544","chronic inflammatory response",18,1,0.05,88,0.03211,0.0493,"S100A8"
